ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100038432,"State Senator, 10th District","","","","SD 10",3,,9901,"Write-in",12/9/2018 7:39:45 AM,1,135,0.00219547893966499,41/41,
100038432,"State Senator, 10th District","Democrat, Working Families","","","SD 10",3,,100060626,"Deb Patterson",12/9/2018 7:39:45 AM,1,28210,0.45877378435518,41/41,
100038432,"State Senator, 10th District","Republican, Independent","","","SD 10",3,,300025029,"Jackie F Winters",12/9/2018 7:39:45 AM,1,33145,0.539030736705155,41/41,
100038433,"State Senator, 11th District","","","","SD 11",4,,9901,"Write-in",12/9/2018 7:39:45 AM,1,119,0.00316060662399405,38/38,
100038433,"State Senator, 11th District","Democrat, Working Families","","","SD 11",4,,300025030,"Peter Courtney",12/9/2018 7:39:45 AM,1,22772,0.604817933122626,38/38,
100038433,"State Senator, 11th District","Republican, Independent","","","SD 11",4,,100061850,"Greg Warnock",12/9/2018 7:39:45 AM,1,14760,0.39202146025338,38/38,
100038426,"State Senator, 1st District","","","","SD 01",4,,9901,"Write-in",12/9/2018 7:39:45 AM,1,97,0.00164378918827317,55/65,
100038426,"State Senator, 1st District","Democrat, Working Families","","","SD 01",4,,100063720,"Shannon Souza",12/9/2018 7:39:45 AM,1,21012,0.356075241484494,55/65,
100038426,"State Senator, 1st District","Republican","","","SD 01",4,,100063773,"Dallas Heard",12/9/2018 7:39:45 AM,1,37901,0.642280969327233,55/65,
100038427,"State Senator, 3rd District","","","","SD 03",4,,9901,"Write-in",12/9/2018 7:39:45 AM,1,75,0.00115430787699695,25/25,
100038427,"State Senator, 3rd District","Democrat, Working Families, Progressive","","","SD 03",4,,100060623,"Jeff Golden",12/9/2018 7:39:45 AM,1,35834,0.551512912857451,25/25,
100038427,"State Senator, 3rd District","Republican, Independent","","","SD 03",4,,100061548,"Jessica Gomez",12/9/2018 7:39:45 AM,1,29065,0.447332779265552,25/25,
100038428,"State Senator, 4th District","","","","SD 04",4,,9901,"Write-in",12/9/2018 7:39:45 AM,1,117,0.00179170303670694,35/35,
100038428,"State Senator, 4th District","Democrat, Independent, Working Families","","","SD 04",4,,300025021,"Floyd Prozanski",12/9/2018 7:39:45 AM,1,38623,0.59146108022848,35/35,
100038428,"State Senator, 4th District","Libertarian","","","SD 04",4,,100063721,"Frank L Lengele Jr",12/9/2018 7:39:45 AM,1,1530,0.0234299627877062,35/35,
100038428,"State Senator, 4th District","Republican, Constitution","","","SD 04",4,,100061549,"Scott Rohter",12/9/2018 7:39:45 AM,1,25031,0.383317253947106,35/35,
100038429,"State Senator, 6th District","","","","SD 06",4,,9901,"Write-in",12/9/2018 7:39:45 AM,1,121,0.00217168907155805,22/38,
100038429,"State Senator, 6th District","Democrat","","","SD 06",4,,300025027,"Lee L Beyer",12/9/2018 7:39:45 AM,1,32925,0.590932749430156,22/38,
100038429,"State Senator, 6th District","Republican","","","SD 06",4,,100060625,"Robert Schwartz",12/9/2018 7:39:45 AM,1,22671,0.406895561498286,22/38,
100038435,"State Senator, 15th District","","","","SD 15",4,,9901,"Write-in",12/9/2018 7:39:45 AM,1,114,0.00219564338129081,0/26,
100038435,"State Senator, 15th District","Democrat, Working Families","","","SD 15",4,,100043073,"Chuck Riley",12/9/2018 7:39:45 AM,1,30770,0.592631112651913,0/26,
100038435,"State Senator, 15th District","Republican, Independent","","","SD 15",4,,100061206,"Alexander Flores",12/9/2018 7:39:45 AM,1,21037,0.405173243966796,0/26,
100038431,"State Senator, 8th District","","","","SD 08",4,,9901,"Write-in",12/9/2018 7:39:45 AM,1,90,0.00148713627125366,16/52,
100038431,"State Senator, 8th District","Democrat, Working Families, Independent","","","SD 08",4,,100043061,"Sara A Gelser",12/9/2018 7:39:45 AM,1,38119,0.629868305821312,16/52,
100038431,"State Senator, 8th District","Libertarian","","","SD 08",4,,100063722,"Bryan Eggiman",12/9/2018 7:39:45 AM,1,1351,0.0223235678051521,16/52,
100038431,"State Senator, 8th District","Republican","","","SD 08",4,,100061550,"Erik S Parks",12/9/2018 7:39:45 AM,1,20959,0.346320990102282,16/52,
100038469,"State Senator, 16th District","","","","SD 16",5,,9901,"Write-in",12/9/2018 7:39:45 AM,1,400,0.00651094652885163,88/103,
100038469,"State Senator, 16th District","Constitution","","","SD 16",5,,100063948,"Ray Biggs",12/9/2018 7:39:45 AM,1,10637,0.173142345568487,88/103,
