ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100038425,"Governor","Independent","","","Statewide Partisan",4,,100061848,"Patrick Starnes",12/9/2018 7:21:41 AM,1,1076,0.028835588905266,1002/1335,
100038425,"Governor","Progressive","","","Statewide Partisan",4,,100064101,"Chris Henry",12/9/2018 7:21:41 AM,1,206,0.00552056813613828,1002/1335,
100038425,"Governor","Republican","","","Statewide Partisan",4,,100060616,"Knute Buehler",12/9/2018 7:21:41 AM,1,19341,0.518317030684711,1002/1335,
100038451,"State Representative, 10th District","","","","HD 10",5,,9901,"Write-in",12/9/2018 7:21:41 AM,1,5,0.0045045045045045,47/47,
100038451,"State Representative, 10th District","Democrat, Independent, Working Families","","","HD 10",5,,300025042,"David Gomberg",12/9/2018 7:21:41 AM,1,478,0.430630630630631,47/47,
100038451,"State Representative, 10th District","Republican","","","HD 10",5,,100061470,"Thomas M Donohue",12/9/2018 7:21:41 AM,1,627,0.564864864864865,47/47,
100038458,"State Representative, 20th District","","","","HD 20",11,,9901,"Write-in",12/9/2018 7:21:41 AM,1,61,0.00295700227834602,15/15,
100038458,"State Representative, 20th District","Democrat, Working Families","","","HD 20",11,,100043131,"Paul Evans",12/9/2018 7:21:41 AM,1,10945,0.530563769450773,15/15,
100038458,"State Representative, 20th District","Republican, Independent","","","HD 20",11,,100061209,"Selma Pierce",12/9/2018 7:21:41 AM,1,9623,0.466479228270881,15/15,
100038461,"State Representative, 23rd District","","","","HD 23",14,,9901,"Write-in",12/9/2018 7:21:41 AM,1,13,0.000863557858376511,22/22,
100038461,"State Representative, 23rd District","Democrat, Pacific Green, Independent","","","HD 23",14,,100060648,"Danny Jaffer",12/9/2018 7:21:41 AM,1,6307,0.418958416367743,22/22,
100038461,"State Representative, 23rd District","Libertarian","","","HD 23",14,,100063732,"Mark Karnowski",12/9/2018 7:21:41 AM,1,285,0.0189318453567158,22/22,
100038461,"State Representative, 23rd District","Republican","","","HD 23",14,,300027692,"Mike Nearman",12/9/2018 7:21:41 AM,1,8449,0.561246180417165,22/22,
300024461,"City of Dallas, Mayor","","","","City of Dallas",14,,9901,"Write-in",12/9/2018 7:21:41 AM,1,355,0.0687318489835431,3/3,
300024461,"City of Dallas, Mayor","","","","City of Dallas",14,,300035459,"Brian Dalton",12/9/2018 7:21:41 AM,1,4810,0.931268151016457,3/3,
300024460,"City of Dallas, Council Members (Vote For 4)","","","","City of Dallas",15,,9901,"Write-in",12/9/2018 7:21:41 AM,4,223,0.0105622128546393,3/3,
300024460,"City of Dallas, Council Members (Vote For 4)","","","","City of Dallas",15,,300035469,"Tawnya Kreft",12/9/2018 7:21:41 AM,4,2444,0.115758063752191,3/3,
300024460,"City of Dallas, Council Members (Vote For 4)","","","","City of Dallas",15,,300035463,"Jim Fairchild",12/9/2018 7:21:41 AM,4,3585,0.169800596788708,3/3,
300024460,"City of Dallas, Council Members (Vote For 4)","","","","City of Dallas",15,,300035470,"Jackie Lawson",12/9/2018 7:21:41 AM,4,3520,0.166721924880405,3/3,
300024460,"City of Dallas, Council Members (Vote For 4)","","","","City of Dallas",15,,300035461,"Larry Briggs",12/9/2018 7:21:41 AM,4,2589,0.122625870316866,3/3,
300024460,"City of Dallas, Council Members (Vote For 4)","","","","City of Dallas",15,,300035462,"Michael Schilling",12/9/2018 7:21:41 AM,4,2935,0.139013877705679,3/3,
300024460,"City of Dallas, Council Members (Vote For 4)","","","","City of Dallas",15,,300035464,"David Shein",12/9/2018 7:21:41 AM,4,2347,0.111163737981339,3/3,
300024460,"City of Dallas, Council Members (Vote For 4)","","","","City of Dallas",15,,300035460,"William 'Bill' Hahn",12/9/2018 7:21:41 AM,4,3470,0.164353715720172,3/3,
300024463,"City of Falls City, Mayor","","","","City of Falls City",16,,9901,"Write-in",12/9/2018 7:21:41 AM,1,23,0.0655270655270655,1/1,
300024463,"City of Falls City, Mayor","","","","City of Falls City",16,,300035620,"Jeremy Gordon",12/9/2018 7:21:41 AM,1,328,0.934472934472934,1/1,
300024462,"City of Falls City, Council Members (Vote For 3)","","","","City of Falls City",17,,9901,"Write-in",12/9/2018 7:21:41 AM,3,75,0.0813449023861171,1/1,
300024462,"City of Falls City, Council Members (Vote For 3)","","","","City of Falls City",17,,300035621,"Lori Jean Sickles",12/9/2018 7:21:41 AM,3,291,0.315618221258134,1/1,
300024462,"City of Falls City, Council Members (Vote For 3)","","","","City of Falls City",17,,300035622,"Jennifer Drill",12/9/2018 7:21:41 AM,3,285,0.309110629067245,1/1,
300024462,"City of Falls City, Council Members (Vote For 3)","","","","City of Falls City",17,,300035623,"Anthony Meier",12/9/2018 7:21:41 AM,3,271,0.293926247288503,1/1,
300024467,"City of Independence, Mayor","","","","City of Independence",18,,9901,"Write-in",12/9/2018 7:21:41 AM,1,10,0.00336587007741501,1/1,
300024467,"City of Independence, Mayor","","","","City of Independence",18,,300035472,"John McArdle",12/9/2018 7:21:41 AM,1,1759,0.592056546617301,1/1,
300024467,"City of Independence, Mayor","","","","City of Independence",18,,300035481,"Jack Waddell",12/9/2018 7:21:41 AM,1,1202,0.404577583305284,1/1,
300024464,"City of Independence, Council Member, Position 1","","","","City of Independence",19,,9901,"Write-in",12/9/2018 7:21:41 AM,1,40,0.0173761946133797,1/1,
300024464,"City of Independence, Council Member, Position 1","","","","City of Independence",19,,300035488,"Diana Lindskog",12/9/2018 7:21:41 AM,1,1124,0.488271068635969,1/1,
300024464,"City of Independence, Council Member, Position 1","","","","City of Independence",19,,300035483,"Shannon Cockayne",12/9/2018 7:21:41 AM,1,1138,0.494352736750652,1/1,
300024465,"City of Independence, Council Member, Position 2","","","","City of Independence",20,,9901,"Write-in",12/9/2018 7:21:41 AM,1,68,0.0331545587518284,1/1,
300024465,"City of Independence, Council Member, Position 2","","","","City of Independence",20,,300035486,"Marilyn Morton",12/9/2018 7:21:41 AM,1,1983,0.966845441248172,1/1,
300024466,"City of Independence, Council Member, Position 4","","","","City of Independence",21,,9901,"Write-in",12/9/2018 7:21:41 AM,1,59,0.0294411177644711,1/1,
300024466,"City of Independence, Council Member, Position 4","","","","City of Independence",21,,300035487,"Tom Takacs",12/9/2018 7:21:41 AM,1,1945,0.970558882235529,1/1,
300024469,"City of Monmouth, Mayor","","","","City of Monmouth",22,,9901,"Write-in",12/9/2018 7:21:41 AM,1,27,0.00854971500949968,1/1,
300024469,"City of Monmouth, Mayor","","","","City of Monmouth",22,,300035490,"Cecelia Koontz",12/9/2018 7:21:41 AM,1,1925,0.609563014566181,1/1,
300024469,"City of Monmouth, Mayor","","","","City of Monmouth",22,,300035489,"Kevin S Chambers",12/9/2018 7:21:41 AM,1,1206,0.381887270424319,1/1,
300024468,"City of Monmouth, Council Members (Vote For 3)","","","","City of Monmouth",23,,9901,"Write-in",12/9/2018 7:21:41 AM,3,94,0.0116915422885572,1/1,
300024468,"City of Monmouth, Council Members (Vote For 3)","","","","City of Monmouth",23,,300035495,"Chris Lopez",12/9/2018 7:21:41 AM,3,1354,0.168407960199005,1/1,
300024468,"City of Monmouth, Council Members (Vote For 3)","","","","City of Monmouth",23,,300035492,"Jon Carey",12/9/2018 7:21:41 AM,3,1350,0.167910447761194,1/1,
300024468,"City of Monmouth, Council Members (Vote For 3)","","","","City of Monmouth",23,,300035491,"Roxanne E Beltz",12/9/2018 7:21:41 AM,3,1772,0.220398009950249,1/1,
300024468,"City of Monmouth, Council Members (Vote For 3)","","","","City of Monmouth",23,,300035496,"Steve Milligan",12/9/2018 7:21:41 AM,3,1189,0.147885572139303,1/1,
300024468,"City of Monmouth, Council Members (Vote For 3)","","","","City of Monmouth",23,,300035494,"Royal L Johnson",12/9/2018 7:21:41 AM,3,936,0.116417910447761,1/1,
300024468,"City of Monmouth, Council Members (Vote For 3)","","","","City of Monmouth",23,,300035493,"Stephen Howard",12/9/2018 7:21:41 AM,3,1345,0.16728855721393,1/1,
300024253,"City of Salem, Councilor, Ward 8","","","","City of Salem, Ward 8",26,,9901,"Write-in",12/9/2018 7:21:41 AM,1,199,0.0285018619306789,3/3,
300024253,"City of Salem, Councilor, Ward 8","","","","City of Salem, Ward 8",26,,100045035,"Jim Lewis",12/9/2018 7:21:41 AM,1,6783,0.971498138069321,3/3,
300024471,"Polk Soil and Water Conservation District, Director, Zone 2","","","","Polk Soil and Water Conservation District",27,,9901,"Write-in",12/9/2018 7:21:41 AM,1,311,0.0141107078039927,16/16,
300024471,"Polk Soil and Water Conservation District, Director, Zone 2","","","","Polk Soil and Water Conservation District",27,,300035497,"David W Simmons",12/9/2018 7:21:41 AM,1,21729,0.985889292196007,16/16,
300024472,"Polk Soil and Water Conservation District, Director, Zone 3","","","","Polk Soil and Water Conservation District",28,,9901,"Write-in",12/9/2018 7:21:41 AM,1,259,0.0116829807388696,16/16,
300024472,"Polk Soil and Water Conservation District, Director, Zone 3","","","","Polk Soil and Water Conservation District",28,,300035498,"Brad Ford",12/9/2018 7:21:41 AM,1,21910,0.98831701926113,16/16,
100038332,"Judge of the Supreme Court, Position 5","","","","Statewide Nonpartisan",28,,9901,"Write-in",12/9/2018 7:21:41 AM,1,445,0.0192307692307692,1002/1335,
100038332,"Judge of the Supreme Court, Position 5","","","","Statewide Nonpartisan",28,,100063754,"Adrienne Nelson",12/9/2018 7:21:41 AM,1,22695,0.980769230769231,1002/1335,
100038324,"Judge of the Court of Appeals, Position 2","","","","Statewide Nonpartisan",29,,9901,"Write-in",12/9/2018 7:21:41 AM,1,396,0.0178966873051024,1002/1335,
100038324,"Judge of the Court of Appeals, Position 2","","","","Statewide Nonpartisan",29,,100063677,"Bronson D James",12/9/2018 7:21:41 AM,1,21731,0.982103312694898,1002/1335,
300024473,"Polk Soil and Water Conservation District, Director, Zone 5","","","","Polk Soil and Water Conservation District",29,,9901,"Write-in",12/9/2018 7:21:41 AM,1,250,0.011463683052091,16/16,
300024473,"Polk Soil and Water Conservation District, Director, Zone 5","","","","Polk Soil and Water Conservation District",29,,300035500,"Michael Wilson",12/9/2018 7:21:41 AM,1,21558,0.988536316947909,16/16,
300024470,"Polk Soil and Water Conservation District, Director, At Large 2","","","","Polk Soil and Water Conservation District",30,,9901,"Write-in",12/9/2018 7:21:41 AM,1,298,0.0145103958708672,16/16,
300024470,"Polk Soil and Water Conservation District, Director, At Large 2","","","","Polk Soil and Water Conservation District",30,,300035502,"Judy Beebe",12/9/2018 7:21:41 AM,1,11667,0.568096606125529,16/16,
300024470,"Polk Soil and Water Conservation District, Director, At Large 2","","","","Polk Soil and Water Conservation District",30,,300035503,"Sandra Schukar",12/9/2018 7:21:41 AM,1,8572,0.417392998003603,16/16,
100038325,"Judge of the Court of Appeals, Position 4","","","","Statewide Nonpartisan",30,,9901,"Write-in",12/9/2018 7:21:41 AM,1,361,0.0160530060476699,1002/1335,
100038325,"Judge of the Court of Appeals, Position 4","","","","Statewide Nonpartisan",30,,100063678,"Robyn Ridler Aoyagi",12/9/2018 7:21:41 AM,1,22127,0.98394699395233,1002/1335,
100038327,"Judge of the Court of Appeals, Position 7","","","","Statewide Nonpartisan",31,,9901,"Write-in",12/9/2018 7:21:41 AM,1,364,0.0163148222849715,1002/1335,
100038327,"Judge of the Court of Appeals, Position 7","","","","Statewide Nonpartisan",31,,100063679,"Steven R Powers",12/9/2018 7:21:41 AM,1,21947,0.983685177715029,1002/1335,
100038329,"Judge of the Oregon Tax Court","","","","Statewide Nonpartisan",32,,9901,"Write-in",12/9/2018 7:21:41 AM,1,345,0.0154286480926613,1002/1335,
100038329,"Judge of the Oregon Tax Court","","","","Statewide Nonpartisan",32,,100063755,"Robert Manicke",12/9/2018 7:21:41 AM,1,22016,0.984571351907339,1002/1335,
100038230,"City of Willamina Mayor","","","","CITY OF WILLAMINA",45,,9901,"Write-in",12/9/2018 7:21:41 AM,1,12,0.058252427184466,2/2,
100038230,"City of Willamina Mayor","","","","City of Willamina",45,,9901,"Write-in",12/9/2018 7:21:41 AM,1,12,0.058252427184466,2/2,
100038230,"City of Willamina Mayor","","","","CITY OF WILLAMINA",45,,100045232,"Ila Skyberg",12/9/2018 7:21:41 AM,1,194,0.941747572815534,2/2,
100038230,"City of Willamina Mayor","","","","City of Willamina",45,,100045232,"Ila Skyberg",12/9/2018 7:21:41 AM,1,194,0.941747572815534,2/2,
100038231,"Willamina City Councilor - 3 At-Large (Vote For 3)","","","","CITY OF WILLAMINA",46,,9901,"Write-in",12/9/2018 7:21:41 AM,3,8,0.0156555772994129,2/2,
100038231,"Willamina City Councilor - 3 At-Large (Vote For 3)","","","","City of Willamina",46,,9901,"Write-in",12/9/2018 7:21:41 AM,3,8,0.0156555772994129,2/2,
100038231,"Willamina City Councilor - 3 At-Large (Vote For 3)","","","","CITY OF WILLAMINA",46,,100064100,"Roberta J Lawson",12/9/2018 7:21:41 AM,3,160,0.313111545988258,2/2,
100038231,"Willamina City Councilor - 3 At-Large (Vote For 3)","","","","City of Willamina",46,,100064100,"Roberta J Lawson",12/9/2018 7:21:41 AM,3,160,0.313111545988258,2/2,
100038231,"Willamina City Councilor - 3 At-Large (Vote For 3)","","","","CITY OF WILLAMINA",46,,100063665,"April L Wooden",12/9/2018 7:21:41 AM,3,177,0.346379647749511,2/2,
100038231,"Willamina City Councilor - 3 At-Large (Vote For 3)","","","","City of Willamina",46,,100063665,"April L Wooden",12/9/2018 7:21:41 AM,3,177,0.346379647749511,2/2,
100038231,"Willamina City Councilor - 3 At-Large (Vote For 3)","","","","CITY OF WILLAMINA",46,,100064099,"James M Daley",12/9/2018 7:21:41 AM,3,166,0.324853228962818,2/2,
100038231,"Willamina City Councilor - 3 At-Large (Vote For 3)","","","","City of Willamina",46,,100064099,"James M Daley",12/9/2018 7:21:41 AM,3,166,0.324853228962818,2/2,
300024226,"City of Salem, Mayor","","","","City of Salem",53,,9901,"Write-in",12/9/2018 7:21:41 AM,1,378,0.0432741843159702,47/47,
300024226,"City of Salem, Mayor","","","","City of Salem",53,,9901,"Write-in",12/9/2018 7:21:41 AM,1,378,0.0432741843159702,47/47,
300024226,"City of Salem, Mayor","","","","City of Salem",53,,100055441,"Chuck Bennett",12/9/2018 7:21:41 AM,1,8357,0.95672581568403,47/47,
300024226,"City of Salem, Mayor","","","","City of Salem",53,,100055441,"Chuck Bennett",12/9/2018 7:21:41 AM,1,8357,0.95672581568403,47/47,
300024227,"City of Salem, Municipal Judge","","","","City of Salem",54,,9901,"Write-in",12/9/2018 7:21:41 AM,1,162,0.0199286505105179,47/47,
300024227,"City of Salem, Municipal Judge","","","","City of Salem",54,,9901,"Write-in",12/9/2018 7:21:41 AM,1,162,0.0199286505105179,47/47,
300024227,"City of Salem, Municipal Judge","","","","City of Salem",54,,100045031,"Jane Aiken",12/9/2018 7:21:41 AM,1,7967,0.980071349489482,47/47,
300024227,"City of Salem, Municipal Judge","","","","City of Salem",54,,100045031,"Jane Aiken",12/9/2018 7:21:41 AM,1,7967,0.980071349489482,47/47,
100001904,"Measure 102 Amends Constitution: Allows local bonds for financing affordable housing with nongovernmental entities. Requires voter approval, annual audits","","","","Statewide Nonpartisan",78,,1,"Yes",12/9/2018 7:21:41 AM,1,18782,0.513492085190147,1002/1335,
100001904,"Measure 102 Amends Constitution: Allows local bonds for financing affordable housing with nongovernmental entities. Requires voter approval, annual audits","","","","Statewide Nonpartisan",78,,2,"No",12/9/2018 7:21:41 AM,1,17795,0.486507914809853,1002/1335,
100001905,"Measure 103 Amends Constitution: Prohibits taxes/fees based on transactions for 'groceries' (defined) enacted or amended after September 2017","","","","Statewide Nonpartisan",79,,1,"Yes",12/9/2018 7:21:41 AM,1,18422,0.495734775705713,1002/1335,
100001905,"Measure 103 Amends Constitution: Prohibits taxes/fees based on transactions for 'groceries' (defined) enacted or amended after September 2017","","","","Statewide Nonpartisan",79,,2,"No",12/9/2018 7:21:41 AM,1,18739,0.504265224294287,1002/1335,
100001906,"Measure 104 Amends Constitution: Expands (beyond taxes) application of requirement that three-fifths legislative majority approve bills raising revenue","","","","Statewide Nonpartisan",80,,1,"Yes",12/9/2018 7:21:41 AM,1,15399,0.42213328216234,1002/1335,
100001906,"Measure 104 Amends Constitution: Expands (beyond taxes) application of requirement that three-fifths legislative majority approve bills raising revenue","","","","Statewide Nonpartisan",80,,2,"No",12/9/2018 7:21:41 AM,1,21080,0.57786671783766,1002/1335,
100001907,"Measure 105 Repeals law limiting use of state/local law enforcement resources to enforce federal immigration laws","","","","Statewide Nonpartisan",81,,1,"Yes",12/9/2018 7:21:41 AM,1,16970,0.457387741900706,1002/1335,
100001907,"Measure 105 Repeals law limiting use of state/local law enforcement resources to enforce federal immigration laws","","","","Statewide Nonpartisan",81,,2,"No",12/9/2018 7:21:41 AM,1,20132,0.542612258099294,1002/1335,
100001908,"Measure 106 Amends Constitution: Prohibits spending 'public funds' (defined) directly/indirectly for 'abortion' (defined); exceptions; reduces abortion access","","","","Statewide Nonpartisan",82,,1,"Yes",12/9/2018 7:21:41 AM,1,16880,0.454044167092557,1002/1335,
100001908,"Measure 106 Amends Constitution: Prohibits spending 'public funds' (defined) directly/indirectly for 'abortion' (defined); exceptions; reduces abortion access","","","","Statewide Nonpartisan",82,,2,"No",12/9/2018 7:21:41 AM,1,20297,0.545955832907443,1002/1335,
