ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100037951,"Shaniko Council (First Position)","","","","City of Shaniko",21,,9901,"Write-in",12/9/2018 7:21:44 AM,1,0,0,1/1,
100037951,"Shaniko Council (First Position)","","","","City of Shaniko",21,,100064087,"Donald R Treanor",12/9/2018 7:21:44 AM,1,18,1,1/1,
100038492,"State Representative, 59th District","","","","HD 59",21,,9901,"Write-in",12/9/2018 7:21:44 AM,1,11,0.00112164780258999,38/38,
100038492,"State Representative, 59th District","Democrat, Working Families","","","HD 59",21,,100061893,"Darcy Long-Curtiss",12/9/2018 7:21:44 AM,1,4320,0.440501682471704,38/38,
100038492,"State Representative, 59th District","Republican, Independent","","","HD 59",21,,100060562,"Daniel G Bonham",12/9/2018 7:21:44 AM,1,5476,0.558376669725706,38/38,
100037952,"Shaniko Council (Second Position) (Vote For 2)","","","","City of Shaniko",22,,9901,"Write-in",12/9/2018 7:21:44 AM,2,13,0.382352941176471,1/1,
100037952,"Shaniko Council (Second Position) (Vote For 2)","","","","City of Shaniko",22,,100064089,"Jessie R Owens",12/9/2018 7:21:44 AM,2,2,0.0588235294117647,1/1,
100037952,"Shaniko Council (Second Position) (Vote For 2)","","","","City of Shaniko",22,,100063545,"David A Lisle",12/9/2018 7:21:44 AM,2,1,0.0294117647058824,1/1,
100037952,"Shaniko Council (Second Position) (Vote For 2)","","","","City of Shaniko",22,,100064088,"Sharon R Kintrea",12/9/2018 7:21:44 AM,2,13,0.382352941176471,1/1,
100037952,"Shaniko Council (Second Position) (Vote For 2)","","","","City of Shaniko",22,,100055529,"Louis F McKenzie",12/9/2018 7:21:44 AM,2,5,0.147058823529412,1/1,
100037939,"Antelope Mayor","","","","City of Antelope",23,,9901,"Write-in",12/9/2018 7:21:44 AM,1,8,0.235294117647059,1/1,
100037939,"Antelope Mayor","","","","City of Antelope",23,,100064012,"Peggy Sue Tucker",12/9/2018 7:21:44 AM,1,26,0.764705882352941,1/1,
100037936,"Antelope Council Seat #2","","","","City of Antelope",24,,9901,"Write-in",12/9/2018 7:21:44 AM,1,7,0.205882352941176,1/1,
100037936,"Antelope Council Seat #2","","","","City of Antelope",24,,100063535,"John V Jamison",12/9/2018 7:21:44 AM,1,27,0.794117647058823,1/1,
100037937,"Antelope Council Seat #3","","","","City of Antelope",25,,9901,"Write-in",12/9/2018 7:21:44 AM,1,10,0.303030303030303,1/1,
100037937,"Antelope Council Seat #3","","","","City of Antelope",25,,100063536,"Shari Garza",12/9/2018 7:21:44 AM,1,23,0.696969696969697,1/1,
100037938,"Antelope Council Seat #4","","","","City of Antelope",26,,9901,"Write-in",12/9/2018 7:21:44 AM,1,7,0.212121212121212,1/1,
100037938,"Antelope Council Seat #4","","","","City of Antelope",26,,300022002,"Elizabeth A Samul",12/9/2018 7:21:44 AM,1,26,0.787878787878788,1/1,
100037946,"Maupin Mayor","","","","City of Maupin",27,,9901,"Write-in",12/9/2018 7:21:44 AM,1,3,0.0115384615384615,1/1,
100037946,"Maupin Mayor","","","","City of Maupin",27,,100064090,"Suzanne Knapp",12/9/2018 7:21:44 AM,1,78,0.3,1/1,
100037946,"Maupin Mayor","","","","City of Maupin",27,,300027834,"Lynn Ewing",12/9/2018 7:21:44 AM,1,179,0.688461538461538,1/1,
100038332,"Judge of the Supreme Court, Position 5","","","","Statewide Nonpartisan",28,,9901,"Write-in",12/9/2018 7:21:44 AM,1,137,0.0206917384080955,1002/1335,
100038332,"Judge of the Supreme Court, Position 5","","","","Statewide Nonpartisan",28,,100063754,"Adrienne Nelson",12/9/2018 7:21:44 AM,1,6484,0.979308261591905,1002/1335,
100037945,"Maupin Councilor (Vote For 3)","","","","City of Maupin",28,,9901,"Write-in",12/9/2018 7:21:44 AM,3,11,0.0155807365439093,1/1,
100037945,"Maupin Councilor (Vote For 3)","","","","City of Maupin",28,,100064093,"Kathie Richey",12/9/2018 7:21:44 AM,3,101,0.143059490084986,1/1,
100037945,"Maupin Councilor (Vote For 3)","","","","City of Maupin",28,,100064094,"Susan W Wright",12/9/2018 7:21:44 AM,3,159,0.225212464589235,1/1,
100037945,"Maupin Councilor (Vote For 3)","","","","City of Maupin",28,,100064091,"Mike Foreaker",12/9/2018 7:21:44 AM,3,165,0.23371104815864,1/1,
100037945,"Maupin Councilor (Vote For 3)","","","","City of Maupin",28,,300024832,"Randy Bechtol",12/9/2018 7:21:44 AM,3,169,0.239376770538244,1/1,
100037945,"Maupin Councilor (Vote For 3)","","","","City of Maupin",28,,100064092,"Jim Holycross",12/9/2018 7:21:44 AM,3,101,0.143059490084986,1/1,
100037950,"Mosier Mayor","","","","City of Mosier",29,,9901,"Write-in",12/9/2018 7:21:44 AM,1,14,0.0818713450292398,1/1,
100037950,"Mosier Mayor","","","","City of Mosier",29,,300024977,"Arlene C Burns",12/9/2018 7:21:44 AM,1,157,0.91812865497076,1/1,
100038324,"Judge of the Court of Appeals, Position 2","","","","Statewide Nonpartisan",29,,9901,"Write-in",12/9/2018 7:21:44 AM,1,139,0.0220075997466751,1002/1335,
100038324,"Judge of the Court of Appeals, Position 2","","","","Statewide Nonpartisan",29,,100063677,"Bronson D James",12/9/2018 7:21:44 AM,1,6177,0.977992400253325,1002/1335,
100038325,"Judge of the Court of Appeals, Position 4","","","","Statewide Nonpartisan",30,,9901,"Write-in",12/9/2018 7:21:44 AM,1,130,0.0201176106468586,1002/1335,
100038325,"Judge of the Court of Appeals, Position 4","","","","Statewide Nonpartisan",30,,100063678,"Robyn Ridler Aoyagi",12/9/2018 7:21:44 AM,1,6332,0.979882389353141,1002/1335,
100037947,"Mosier Councilor Position #1","","","","City of Mosier",30,,9901,"Write-in",12/9/2018 7:21:44 AM,1,4,0.0275862068965517,1/1,
100037947,"Mosier Councilor Position #1","","","","City of Mosier",30,,300024974,"Peny Wallace",12/9/2018 7:21:44 AM,1,141,0.972413793103448,1/1,
100037948,"Mosier Councilor Position #3","","","","City of Mosier",31,,9901,"Write-in",12/9/2018 7:21:44 AM,1,2,0.0143884892086331,1/1,
100037948,"Mosier Councilor Position #3","","","","City of Mosier",31,,100063542,"Ann Van Osdol",12/9/2018 7:21:44 AM,1,137,0.985611510791367,1/1,
100038327,"Judge of the Court of Appeals, Position 7","","","","Statewide Nonpartisan",31,,9901,"Write-in",12/9/2018 7:21:44 AM,1,130,0.0202650038971161,1002/1335,
100038327,"Judge of the Court of Appeals, Position 7","","","","Statewide Nonpartisan",31,,100063679,"Steven R Powers",12/9/2018 7:21:44 AM,1,6285,0.979734996102884,1002/1335,
100038329,"Judge of the Oregon Tax Court","","","","Statewide Nonpartisan",32,,9901,"Write-in",12/9/2018 7:21:44 AM,1,123,0.0192067457838851,1002/1335,
100038329,"Judge of the Oregon Tax Court","","","","Statewide Nonpartisan",32,,100063755,"Robert Manicke",12/9/2018 7:21:44 AM,1,6281,0.980793254216115,1002/1335,
100037949,"Mosier Councilor Position #5","","","","City of Mosier",32,,9901,"Write-in",12/9/2018 7:21:44 AM,1,3,0.0206896551724138,1/1,
100037949,"Mosier Councilor Position #5","","","","City of Mosier",32,,100063543,"Witt Anderson",12/9/2018 7:21:44 AM,1,142,0.979310344827586,1/1,
100037959,"Soil & Water Conservation District, Director At Large #2","","","","Soil & Water Conservation District",33,,9901,"Write-in",12/9/2018 7:21:44 AM,1,71,0.0102719907407407,14/14,
100037959,"Soil & Water Conservation District, Director At Large #2","","","","Soil & Water Conservation District",33,,300017952,"Phil Kaser",12/9/2018 7:21:44 AM,1,6841,0.989728009259259,14/14,
100037960,"Soil & Water Conservation District, Director Zone #2","","","","Soil & Water Conservation District",34,,9901,"Write-in",12/9/2018 7:21:44 AM,1,553,1,14/14,
100037961,"Soil & Water Conservation District, Director Zone #4","","","","Soil & Water Conservation District",35,,9901,"Write-in",12/9/2018 7:21:44 AM,1,88,0.0140890169708614,14/14,
100037961,"Soil & Water Conservation District, Director Zone #4","","","","Soil & Water Conservation District",35,,200002880,"Stan Shephard",12/9/2018 7:21:44 AM,1,6158,0.985910983029139,14/14,
100037962,"Chenowith Water PUD, Director, Subdivision #2","","","","Chenowith Water PUD Subdivision #2",36,,9901,"Write-in",12/9/2018 7:21:44 AM,1,14,1,1/1,
100037963,"Chenowith Water PUD, Director, Subdivision #4","","","","Chenowith Water PUD Subdivision #4",37,,9901,"Write-in",12/9/2018 7:21:44 AM,1,1,0.004739336492891,1/1,
100037963,"Chenowith Water PUD, Director, Subdivision #4","","","","Chenowith Water PUD Subdivision #4",37,,200002538,"Michael Elmore",12/9/2018 7:21:44 AM,1,210,0.995260663507109,1/1,
100037964,"Northern Wasco County PUD, Director, Subdivision #3","","","","N W Co PUD Subdivision #3",38,,9901,"Write-in",12/9/2018 7:21:44 AM,1,9,0.0130057803468208,3/3,
100037964,"Northern Wasco County PUD, Director, Subdivision #3","","","","N W Co PUD Subdivision #3",38,,200002496,"Clay R Smith",12/9/2018 7:21:44 AM,1,683,0.986994219653179,3/3,
100037965,"Northern Wasco County PUD, Director, Subdivision #4","","","","N W Co PUD Subdivision #4",39,,9901,"Write-in",12/9/2018 7:21:44 AM,1,21,0.0191082802547771,4/4,
100037965,"Northern Wasco County PUD, Director, Subdivision #4","","","","N W Co PUD Subdivision #4",39,,200002497,"Howard Gonser",12/9/2018 7:21:44 AM,1,1078,0.980891719745223,4/4,
100037966,"Northern Wasco County PUD, Director, Subdivision #5","","","","N W Co PUD Subdivision #5",40,,9901,"Write-in",12/9/2018 7:21:44 AM,1,15,0.014720314033366,4/4,
100037966,"Northern Wasco County PUD, Director, Subdivision #5","","","","N W Co PUD Subdivision #5",40,,100063546,"Connie J Karp",12/9/2018 7:21:44 AM,1,1004,0.985279685966634,4/4,
100001894,"33-96 City of Dufur  Prohibits certain marijuana registrants and/or licensees in Dufur, Oregon","","","","City of Dufur",46,,1,"Yes",12/9/2018 7:21:44 AM,1,179,0.518840579710145,1/1,
100001894,"33-96 City of Dufur  Prohibits certain marijuana registrants and/or licensees in Dufur, Oregon","","","","City of Dufur",46,,2,"No",12/9/2018 7:21:44 AM,1,166,0.481159420289855,1/1,
100001903,"33-97 Dufur School District #29  Bonds for school construction and renovations to address safety/functionality","","","","Dufur School District #29",47,,1,"Yes",12/9/2018 7:21:44 AM,1,627,0.679306608884074,3/3,
100001903,"33-97 Dufur School District #29  Bonds for school construction and renovations to address safety/functionality","","","","Dufur School District #29",47,,2,"No",12/9/2018 7:21:44 AM,1,296,0.320693391115926,3/3,
100001902,"33-98 North Wasco County School District #21  Bonds to improve safety; modernize, repair, replace schools; update technology.","","","","North Wasco County School District #21",48,,1,"Yes",12/9/2018 7:21:44 AM,1,3691,0.410293463761672,8/8,
100001902,"33-98 North Wasco County School District #21  Bonds to improve safety; modernize, repair, replace schools; update technology.","","","","North Wasco County School District #21",48,,2,"No",12/9/2018 7:21:44 AM,1,5305,0.589706536238328,8/8,
100001925,"33-99 White River Health District  5-year local option tax for general operations","","","","White River Health District",49,,1,"Yes",12/9/2018 7:21:44 AM,1,548,0.475281873373807,4/4,
100001925,"33-99 White River Health District  5-year local option tax for general operations","","","","White River Health District",49,,2,"No",12/9/2018 7:21:44 AM,1,605,0.524718126626193,4/4,
100001904,"Measure 102 Amends Constitution: Allows local bonds for financing affordable housing with nongovernmental entities. Requires voter approval, annual audits","","","","Statewide Nonpartisan",78,,1,"Yes",12/9/2018 7:21:44 AM,1,5421,0.490854762767113,1002/1335,
100001904,"Measure 102 Amends Constitution: Allows local bonds for financing affordable housing with nongovernmental entities. Requires voter approval, annual audits","","","","Statewide Nonpartisan",78,,2,"No",12/9/2018 7:21:44 AM,1,5623,0.509145237232887,1002/1335,
100001905,"Measure 103 Amends Constitution: Prohibits taxes/fees based on transactions for 'groceries' (defined) enacted or amended after September 2017","","","","Statewide Nonpartisan",79,,1,"Yes",12/9/2018 7:21:44 AM,1,5603,0.495358500574662,1002/1335,
100001905,"Measure 103 Amends Constitution: Prohibits taxes/fees based on transactions for 'groceries' (defined) enacted or amended after September 2017","","","","Statewide Nonpartisan",79,,2,"No",12/9/2018 7:21:44 AM,1,5708,0.504641499425338,1002/1335,
100001906,"Measure 104 Amends Constitution: Expands (beyond taxes) application of requirement that three-fifths legislative majority approve bills raising revenue","","","","Statewide Nonpartisan",80,,1,"Yes",12/9/2018 7:21:44 AM,1,4170,0.378918673330304,1002/1335,
100001906,"Measure 104 Amends Constitution: Expands (beyond taxes) application of requirement that three-fifths legislative majority approve bills raising revenue","","","","Statewide Nonpartisan",80,,2,"No",12/9/2018 7:21:44 AM,1,6835,0.621081326669696,1002/1335,
100001907,"Measure 105 Repeals law limiting use of state/local law enforcement resources to enforce federal immigration laws","","","","Statewide Nonpartisan",81,,1,"Yes",12/9/2018 7:21:44 AM,1,4750,0.422710687906025,1002/1335,
100001907,"Measure 105 Repeals law limiting use of state/local law enforcement resources to enforce federal immigration laws","","","","Statewide Nonpartisan",81,,2,"No",12/9/2018 7:21:44 AM,1,6487,0.577289312093975,1002/1335,
100001908,"Measure 106 Amends Constitution: Prohibits spending 'public funds' (defined) directly/indirectly for 'abortion' (defined); exceptions; reduces abortion access","","","","Statewide Nonpartisan",82,,1,"Yes",12/9/2018 7:21:44 AM,1,4638,0.410333539768203,1002/1335,
100001908,"Measure 106 Amends Constitution: Prohibits spending 'public funds' (defined) directly/indirectly for 'abortion' (defined); exceptions; reduces abortion access","","","","Statewide Nonpartisan",82,,2,"No",12/9/2018 7:21:44 AM,1,6665,0.589666460231797,1002/1335,
