0101	101	59	158	I	0	12
0102	102	194	485	8	0	39
0103	103	135	634	5	0	38
0104	104	181	626	2	0	51
0105	105	135	462	9	0	31
0106	106	151	423	9	0	34
0107	107	57	138	3	0	10
0108	108	38	150	2	0	11
0109	109	36	136	0	0	8
0110	110	96	410	2	0	24
0111	111	299	630	10	0	51
0112	112	22	64	0	0	1
0113	113	104	327	5	0	28
0114	114	27	125	0	0	9
0115	115	20	78	1	0	7
0116	116	13	72	0	0	6
0124	124	104	409	6	0	25
0125	125	48	140	1	0	17
0126	126	175	479	0	1	37
0127	127	73	248	2	0	23
0128	128	215	640	14	0	56
0129	129	122	361	2	0	35
0130	130	224	688	8	1	42
0136	136	168	526	6	0	52
0137	137	195	353	4	0	39
0138	138	146	567	9	0	34
0139	139	224	555	2	0	56
0140	140	40	89	0	0	7
0141	141	147	474	4	0	49
0142	142	134	388	4	0	22
0143	143	190	475	4	0	50
