ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100038421,"US Representative, District 2","","","","US Congressional District 2",1,,9901,"Write-in",12/9/2018 7:21:28 AM,1,78,0.000762172778706065,304/381,
100038421,"US Representative, District 2","Democrat, Working Families","","","US Congressional District 2",1,,100060598,"Jamie McLeod-Skinner",12/9/2018 7:21:28 AM,1,46142,0.450874055834042,304/381,
100038421,"US Representative, District 2","Independent","","","US Congressional District 2",1,,100060602,"Mark R Roberts",12/9/2018 7:21:28 AM,1,4284,0.0418608741535485,304/381,
100038421,"US Representative, District 2","Republican","","","US Congressional District 2",1,,100061546,"Greg Walden",12/9/2018 7:21:28 AM,1,51835,0.506502897233704,304/381,
100038425,"Governor","","","","Statewide Partisan",4,,9901,"Write-in",12/9/2018 7:21:28 AM,1,132,0.00129529865465572,1002/1335,
100038425,"Governor","Constitution","","","Statewide Partisan",4,,100063718,"Aaron Auer",12/9/2018 7:21:28 AM,1,1313,0.012884296466386,1002/1335,
100038425,"Governor","Democrat, Working Families","","","Statewide Partisan",4,,300027544,"Kate Brown",12/9/2018 7:21:28 AM,1,42207,0.414171744826165,1002/1335,
100038425,"Governor","Libertarian","","","Statewide Partisan",4,,100063719,"Nick Chen",12/9/2018 7:21:28 AM,1,1720,0.0168781339849078,1002/1335,
100038425,"Governor","Independent","","","Statewide Partisan",4,,100061848,"Patrick Starnes",12/9/2018 7:21:28 AM,1,4196,0.0411747966282984,1002/1335,
100038425,"Governor","Progressive","","","Statewide Partisan",4,,100064101,"Chris Henry",12/9/2018 7:21:28 AM,1,716,0.00702601391464767,1002/1335,
100038425,"Governor","Republican","","","Statewide Partisan",4,,100060616,"Knute Buehler",12/9/2018 7:21:28 AM,1,51623,0.506569715524939,1002/1335,
100038426,"State Senator, 1st District","","","","SD 01",4,,9901,"Write-in",12/9/2018 7:21:28 AM,1,3,0.00408163265306122,55/65,
100038426,"State Senator, 1st District","Democrat, Working Families","","","SD 01",4,,100063720,"Shannon Souza",12/9/2018 7:21:28 AM,1,249,0.338775510204082,55/65,
100038426,"State Senator, 1st District","Republican","","","SD 01",4,,100063773,"Dallas Heard",12/9/2018 7:21:28 AM,1,483,0.657142857142857,55/65,
100038427,"State Senator, 3rd District","","","","SD 03",4,,9901,"Write-in",12/9/2018 7:21:28 AM,1,75,0.00115430787699695,25/25,
100038427,"State Senator, 3rd District","Democrat, Working Families, Progressive","","","SD 03",4,,100060623,"Jeff Golden",12/9/2018 7:21:28 AM,1,35834,0.551512912857451,25/25,
100038427,"State Senator, 3rd District","Republican, Independent","","","SD 03",4,,100061548,"Jessica Gomez",12/9/2018 7:21:28 AM,1,29065,0.447332779265552,25/25,
100038444,"State Representative, 2nd District","","","","HD 02",6,,9901,"Write-in",12/9/2018 7:21:28 AM,1,3,0.00418994413407821,15/19,
100038444,"State Representative, 2nd District","Democrat","","","HD 02",6,,100061463,"Megan Salter",12/9/2018 7:21:28 AM,1,245,0.342178770949721,15/19,
100038444,"State Representative, 2nd District","Republican","","","HD 02",6,,100063728,"Gary Leif",12/9/2018 7:21:28 AM,1,468,0.653631284916201,15/19,
100038447,"State Representative, 5th District","","","","HD 05",7,,9901,"Write-in",12/9/2018 7:21:28 AM,1,28,0.000772392485724532,17/17,
100038447,"State Representative, 5th District","Democrat, Independent, Working Families","","","HD 05",7,,300027581,"Pam Marsh",12/9/2018 7:21:28 AM,1,24643,0.679788143775344,17/17,
100038447,"State Representative, 5th District","Republican","","","HD 05",7,,100060635,"Sandra A Abercrombie",12/9/2018 7:21:28 AM,1,11580,0.319439463738931,17/17,
100038446,"State Representative, 4th District","","","","HD 04",8,,9901,"Write-in",12/9/2018 7:21:28 AM,1,318,0.0179074220069828,18/27,
100038446,"State Representative, 4th District","Republican, Democrat, Independent","","","HD 04",8,,100043099,"Duane A Stark",12/9/2018 7:21:28 AM,1,17440,0.982092577993017,18/27,
