ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100038279,"State Representative, 18th District","Democrat","","","HD 18",10,,100061437,"Barry Shapiro",12/9/2018 7:21:00 AM,1,3734,0.308060391056844,30/30,
100038279,"State Representative, 18th District","Republican, Independent","","","HD 18",10,,100060560,"Rick Lewis",12/9/2018 7:21:00 AM,1,8353,0.689134559854797,30/30,
100038464,"State Representative, 26th District","","","","HD 26",11,,9901,"Write-in",12/9/2018 7:21:00 AM,1,21,0.00215384615384615,4/23,
100038464,"State Representative, 26th District","Democrat","","","HD 26",11,,100063744,"Courtney Neron",12/9/2018 7:21:00 AM,1,5059,0.518871794871795,4/23,
100038464,"State Representative, 26th District","Libertarian","","","HD 26",11,,100063743,"Tim E Nelson",12/9/2018 7:21:00 AM,1,204,0.0209230769230769,4/23,
100038464,"State Representative, 26th District","Republican, Independent","","","HD 26",11,,300027697,"Rich Vial",12/9/2018 7:21:00 AM,1,4466,0.458051282051282,4/23,
100038299,"State Representative, 38th District","","","","HD 38",15,,9901,"Write-in",12/9/2018 7:21:00 AM,1,366,0.0266588972248525,20/20,
100038299,"State Representative, 38th District","Democrat, Independent, Republican","","","HD 38",15,,100060561,"Andrea Salinas",12/9/2018 7:21:00 AM,1,13363,0.973341102775148,20/20,
100038300,"State Representative, 39th District","","","","HD 39",16,,9901,"Write-in",12/9/2018 7:21:00 AM,1,63,0.00188775357324784,26/26,
100038300,"State Representative, 39th District","Democrat, Independent","","","HD 39",16,,100061478,"Elizabeth Graser-Lindsey",12/9/2018 7:21:00 AM,1,13598,0.407455128397207,26/26,
100038300,"State Representative, 39th District","Republican, Libertarian","","","HD 39",16,,100061156,"Christine Drazan",12/9/2018 7:21:00 AM,1,19712,0.590657118029545,26/26,
100038476,"State Representative, 40th District","","","","HD 40",16,,9901,"Write-in",12/9/2018 7:21:00 AM,1,72,0.00229789678613602,16/16,
100038476,"State Representative, 40th District","Democrat, Working Families","","","HD 40",16,,300027725,"Mark Meek",12/9/2018 7:21:00 AM,1,17428,0.556218683177481,16/16,
100038476,"State Representative, 40th District","Republican","","","HD 40",16,,100061885,"Josh Hill",12/9/2018 7:21:00 AM,1,13833,0.441483420036383,16/16,
100038477,"State Representative, 41st District","","","","HD 41",17,,9901,"Write-in",12/9/2018 7:21:00 AM,1,523,0.0377644595277637,15/15,
100038477,"State Representative, 41st District","Democrat, Independent, Republican","","","HD 41",17,,300027727,"Karin Power",12/9/2018 7:21:00 AM,1,13326,0.962235540472236,15/15,
100038473,"State Representative, 35th District","","","","HD 35",19,,9901,"Write-in",12/9/2018 7:21:00 AM,1,1,0.0024390243902439,3/14,
100038473,"State Representative, 35th District","Democrat, Working Families","","","HD 35",19,,300025063,"Margaret Doherty",12/9/2018 7:21:00 AM,1,261,0.636585365853659,3/14,
100038473,"State Representative, 35th District","Republican, Independent","","","HD 35",19,,100060655,"Bob Niemeyer",12/9/2018 7:21:00 AM,1,148,0.360975609756098,3/14,
100038475,"State Representative, 37th District","","","","HD 37",20,,9901,"Write-in",12/9/2018 7:21:00 AM,1,28,0.00125950249651388,13/24,
100038475,"State Representative, 37th District","Democrat, Working Families","","","HD 37",20,,100061466,"Rachel Prusak",12/9/2018 7:21:00 AM,1,11496,0.517115739282983,13/24,
100038475,"State Representative, 37th District","Republican, Independent","","","HD 37",20,,300025065,"Julie Parrish",12/9/2018 7:21:00 AM,1,10707,0.481624758220503,13/24,
100038492,"State Representative, 59th District","","","","HD 59",21,,9901,"Write-in",12/9/2018 7:21:00 AM,1,0,0,38/38,
100038492,"State Representative, 59th District","Democrat, Working Families","","","HD 59",21,,100061893,"Darcy Long-Curtiss",12/9/2018 7:21:00 AM,1,0,0,38/38,
100038492,"State Representative, 59th District","Republican, Independent","","","HD 59",21,,100060562,"Daniel G Bonham",12/9/2018 7:21:00 AM,1,0,0,38/38,
100038484,"State Representative, 48th District","","","","HD 48",23,,9901,"Write-in",12/9/2018 7:21:00 AM,1,52,0.00423556243381934,15/15,
100038484,"State Representative, 48th District","Democrat","","","HD 48",23,,300025072,"Jeff Reardon",12/9/2018 7:21:00 AM,1,7684,0.625885802720534,15/15,
100038484,"State Representative, 48th District","Republican","","","HD 48",23,,100061886,"Sonny Yellott",12/9/2018 7:21:00 AM,1,4541,0.369878634845646,15/15,
100038487,"State Representative, 51st District","","","","HD 51",26,,9901,"Write-in",12/9/2018 7:21:00 AM,1,35,0.00211314375415082,19/19,
100038487,"State Representative, 51st District","Democrat, Working Families","","","HD 51",26,,300027739,"Janelle S Bynum",12/9/2018 7:21:00 AM,1,8277,0.499728310088752,19/19,
100038487,"State Representative, 51st District","Republican, Independent, Libertarian","","","HD 51",26,,100061888,"Lori Chavez-DeRemer",12/9/2018 7:21:00 AM,1,8251,0.498158546157097,19/19,
100038313,"State Representative, 52nd District","","","","HD 52",27,,9901,"Write-in",12/9/2018 7:21:00 AM,1,29,0.00201430853650066,24/24,
100038313,"State Representative, 52nd District","Democrat, Working Families","","","HD 52",27,,100061479,"Anna Williams",12/9/2018 7:21:00 AM,1,6259,0.434743349308884,24/24,
100038313,"State Representative, 52nd District","Republican, Independent","","","HD 52",27,,100060707,"Jeff Helfrich",12/9/2018 7:21:00 AM,1,8109,0.563242342154616,24/24,
100038364,"Judge of the Circuit Court, 5th District, Position 2","","","","Circuit Court District 05",27,,9901,"Write-in",12/9/2018 7:21:00 AM,1,2201,0.0226333216790408,120/120,
100038364,"Judge of the Circuit Court, 5th District, Position 2","","","","Circuit Court District 05",27,,100063689,"Ann Lininger",12/9/2018 7:21:00 AM,1,95045,0.977366678320959,120/120,
100038332,"Judge of the Supreme Court, Position 5","","","","Statewide Nonpartisan",28,,9901,"Write-in",12/9/2018 7:21:00 AM,1,2644,0.0263346613545817,1002/1335,
100038332,"Judge of the Supreme Court, Position 5","","","","Statewide Nonpartisan",28,,100063754,"Adrienne Nelson",12/9/2018 7:21:00 AM,1,97756,0.973665338645418,1002/1335,
100038495,"Judge of the Circuit Court, 5th District, Position 7","","","","Circuit Court District 05",28,,9901,"Write-in",12/9/2018 7:21:00 AM,1,1910,0.0205228491301965,120/120,
100038495,"Judge of the Circuit Court, 5th District, Position 7","","","","Circuit Court District 05",28,,100063758,"Todd L Van Rysselberghe",12/9/2018 7:21:00 AM,1,91157,0.979477150869803,120/120,
100038366,"Judge of the Circuit Court, 5th District, Position 9","","","","Circuit Court District 05",29,,9901,"Write-in",12/9/2018 7:21:00 AM,1,2063,0.0215355707500391,120/120,
100038366,"Judge of the Circuit Court, 5th District, Position 9","","","","Circuit Court District 05",29,,100063690,"Ulanda L Watkins",12/9/2018 7:21:00 AM,1,93732,0.978464429249961,120/120,
100038324,"Judge of the Court of Appeals, Position 2","","","","Statewide Nonpartisan",29,,9901,"Write-in",12/9/2018 7:21:00 AM,1,2332,0.0249225179010367,1002/1335,
100038324,"Judge of the Court of Appeals, Position 2","","","","Statewide Nonpartisan",29,,100063677,"Bronson D James",12/9/2018 7:21:00 AM,1,91238,0.975077482098963,1002/1335,
100038325,"Judge of the Court of Appeals, Position 4","","","","Statewide Nonpartisan",30,,9901,"Write-in",12/9/2018 7:21:00 AM,1,2093,0.0219852941176471,1002/1335,
100038325,"Judge of the Court of Appeals, Position 4","","","","Statewide Nonpartisan",30,,100063678,"Robyn Ridler Aoyagi",12/9/2018 7:21:00 AM,1,93107,0.978014705882353,1002/1335,
100038327,"Judge of the Court of Appeals, Position 7","","","","Statewide Nonpartisan",31,,9901,"Write-in",12/9/2018 7:21:00 AM,1,2031,0.0214852427800698,1002/1335,
100038327,"Judge of the Court of Appeals, Position 7","","","","Statewide Nonpartisan",31,,100063679,"Steven R Powers",12/9/2018 7:21:00 AM,1,92499,0.97851475721993,1002/1335,
100038329,"Judge of the Oregon Tax Court","","","","Statewide Nonpartisan",32,,9901,"Write-in",12/9/2018 7:21:00 AM,1,1995,0.0211256419759623,1002/1335,
100038329,"Judge of the Oregon Tax Court","","","","Statewide Nonpartisan",32,,100063755,"Robert Manicke",12/9/2018 7:21:00 AM,1,92440,0.978874358024038,1002/1335,
300024022,"Clackamas County Assessor & Tax Collector","","","","Clackamas",35,,9901,"Write-in",12/9/2018 7:21:00 AM,1,767,0.00552924299112582,120/120,
300024022,"Clackamas County Assessor & Tax Collector","","","","Clackamas",35,,300034719,"Tami Little",12/9/2018 7:21:00 AM,1,89203,0.643057447897518,120/120,
300024022,"Clackamas County Assessor & Tax Collector","","","","Clackamas",35,,300034721,"Mike Grant",12/9/2018 7:21:00 AM,1,48747,0.351413309111356,120/120,
300024023,"Clackamas County Clerk","","","","Clackamas",36,,9901,"Write-in",12/9/2018 7:21:00 AM,1,648,0.00428823844723415,120/120,
300024023,"Clackamas County Clerk","","","","Clackamas",36,,300034764,"Pamela White",12/9/2018 7:21:00 AM,1,72271,0.478264322253178,120/120,
300024023,"Clackamas County Clerk","","","","Clackamas",36,,300034765,"Sherry Hall",12/9/2018 7:21:00 AM,1,78192,0.517447439299588,120/120,
300024024,"Clackamas County Treasurer","","","","Clackamas",37,,9901,"Write-in",12/9/2018 7:21:00 AM,1,1589,0.0166962625169432,120/120,
300024024,"Clackamas County Treasurer","","","","Clackamas",37,,300034720,"Brian T Nava",12/9/2018 7:21:00 AM,1,93582,0.983303737483057,120/120,
300023990,"City of Barlow, Mayor","","","","City of Barlow",38,,9901,"Write-in",12/9/2018 7:21:00 AM,1,2,0.0454545454545455,1/1,
300023990,"City of Barlow, Mayor","","","","City of Barlow",38,,100056070,"Michael E Lundsten",12/9/2018 7:21:00 AM,1,42,0.954545454545455,1/1,
300023989,"City of Barlow, Councilor, Position 1","","","","City of Barlow",39,,9901,"Write-in",12/9/2018 7:21:00 AM,1,1,0.024390243902439,1/1,
300023989,"City of Barlow, Councilor, Position 1","","","","City of Barlow",39,,300034688,"Darren D Michel",12/9/2018 7:21:00 AM,1,40,0.975609756097561,1/1,
300023992,"City of Canby, Mayor","","","","City of Canby",40,,9901,"Write-in",12/9/2018 7:21:00 AM,1,309,0.0673789795028347,3/3,
300023992,"City of Canby, Mayor","","","","City of Canby",40,,100056071,"Brian D Hodson",12/9/2018 7:21:00 AM,1,4277,0.932621020497165,3/3,
300023991,"City of Canby, Councilor (Vote For 3)","","","","City of Canby",41,,9901,"Write-in",12/9/2018 7:21:00 AM,3,325,0.0290983973498075,3/3,
300023991,"City of Canby, Councilor (Vote For 3)","","","","City of Canby",41,,300034691,"Greg Parker",12/9/2018 7:21:00 AM,3,3386,0.303160533619841,3/3,
300023991,"City of Canby, Councilor (Vote For 3)","","","","City of Canby",41,,300034690,"Tracie Heidt",12/9/2018 7:21:00 AM,3,4288,0.383919777956845,3/3,
300023991,"City of Canby, Councilor (Vote For 3)","","","","City of Canby",41,,300034939,"Shawn Varwig",12/9/2018 7:21:00 AM,3,3170,0.283821291073507,3/3,
300023994,"City of Estacada, Mayor","","","","City of Estacada",42,,9901,"Write-in",12/9/2018 7:21:00 AM,1,76,0.0833333333333333,1/1,
300023994,"City of Estacada, Mayor","","","","City of Estacada",42,,100056124,"Sean Drinkwine",12/9/2018 7:21:00 AM,1,836,0.916666666666667,1/1,
300023993,"City of Estacada, Councilor (Vote For 3)","","","","City of Estacada",43,,9901,"Write-in",12/9/2018 7:21:00 AM,3,43,0.015061295971979,1/1,
300023993,"City of Estacada, Councilor (Vote For 3)","","","","City of Estacada",43,,300034941,"Bryan L Short",12/9/2018 7:21:00 AM,3,273,0.0956217162872154,1/1,
300023993,"City of Estacada, Councilor (Vote For 3)","","","","City of Estacada",43,,300034694,"Justin Gates",12/9/2018 7:21:00 AM,3,491,0.171978984238179,1/1,
300023993,"City of Estacada, Councilor (Vote For 3)","","","","City of Estacada",43,,300034692,"Dan Neujahr",12/9/2018 7:21:00 AM,3,370,0.129597197898424,1/1,
300023993,"City of Estacada, Councilor (Vote For 3)","","","","City of Estacada",43,,300034693,"Aaron Gant",12/9/2018 7:21:00 AM,3,408,0.142907180385289,1/1,
300023993,"City of Estacada, Councilor (Vote For 3)","","","","City of Estacada",43,,300034942,"Jerry D Tenbush Jr",12/9/2018 7:21:00 AM,3,586,0.205253940455342,1/1,
300023993,"City of Estacada, Councilor (Vote For 3)","","","","City of Estacada",43,,300034940,"Katy Dunsmuir",12/9/2018 7:21:00 AM,3,684,0.239579684763573,1/1,
300023998,"City of Gladstone, Mayor","","","","City of Gladstone",44,,9901,"Write-in",12/9/2018 7:21:00 AM,1,52,0.0108991825613079,3/3,
300023998,"City of Gladstone, Mayor","","","","City of Gladstone",44,,100056139,"Tammy Stempel",12/9/2018 7:21:00 AM,1,2926,0.61328861873821,3/3,
300023998,"City of Gladstone, Mayor","","","","City of Gladstone",44,,300035125,"Tom Mersereau",12/9/2018 7:21:00 AM,1,1793,0.375812198700482,3/3,
300023995,"City of Gladstone, Councilor, Position 1","","","","City of Gladstone",45,,9901,"Write-in",12/9/2018 7:21:00 AM,1,26,0.00614076523382145,3/3,
300023995,"City of Gladstone, Councilor, Position 1","","","","City of Gladstone",45,,300035126,"Michael Milch",12/9/2018 7:21:00 AM,1,1711,0.404109589041096,3/3,
300023995,"City of Gladstone, Councilor, Position 1","","","","City of Gladstone",45,,300035127,"Randy Ripley",12/9/2018 7:21:00 AM,1,2497,0.589749645725083,3/3,
300023996,"City of Gladstone, Councilor, Position 3","","","","City of Gladstone",46,,9901,"Write-in",12/9/2018 7:21:00 AM,1,15,0.00337533753375338,3/3,
300023996,"City of Gladstone, Councilor, Position 3","","","","City of Gladstone",46,,300035129,"Matt Tracy",12/9/2018 7:21:00 AM,1,2518,0.566606660666067,3/3,
300023996,"City of Gladstone, Councilor, Position 3","","","","City of Gladstone",46,,300035128,"Frank Hernandez III",12/9/2018 7:21:00 AM,1,1911,0.43001800180018,3/3,
300023997,"City of Gladstone, Councilor, Position 5","","","","City of Gladstone",47,,9901,"Write-in",12/9/2018 7:21:00 AM,1,15,0.00327439423706614,3/3,
300023997,"City of Gladstone, Councilor, Position 5","","","","City of Gladstone",47,,300035133,"Tracy Todd",12/9/2018 7:21:00 AM,1,1702,0.371534599432438,3/3,
300023997,"City of Gladstone, Councilor, Position 5","","","","City of Gladstone",47,,300035132,"Bill Osburn",12/9/2018 7:21:00 AM,1,1552,0.338790657061777,3/3,
300023997,"City of Gladstone, Councilor, Position 5","","","","City of Gladstone",47,,300035130,"Mindy Garlington",12/9/2018 7:21:00 AM,1,1312,0.286400349268719,3/3,
300024000,"City of Happy Valley, Mayor","","","","City of Happy Valley",48,,9901,"Write-in",12/9/2018 7:21:00 AM,1,29,0.00346516907635321,5/5,
300024000,"City of Happy Valley, Mayor","","","","City of Happy Valley",48,,300034762,"Tom Ellis",12/9/2018 7:21:00 AM,1,4376,0.522882064762815,5/5,
300024000,"City of Happy Valley, Mayor","","","","City of Happy Valley",48,,300034761,"David Golobay",12/9/2018 7:21:00 AM,1,3964,0.473652766160832,5/5,
100037825,"City of Happy Valley, Councilor, Position 1","","","","City of Happy Valley",49,,9901,"Write-in",12/9/2018 7:21:00 AM,1,25,0.00339397230518599,5/5,
100037825,"City of Happy Valley, Councilor, Position 1","","","","City of Happy Valley",49,,100063429,"Markley E R Drake",12/9/2018 7:21:00 AM,1,4062,0.55145262014662,5/5,
100037825,"City of Happy Valley, Councilor, Position 1","","","","City of Happy Valley",49,,300035064,"Nick Tacheny",12/9/2018 7:21:00 AM,1,3279,0.445153407548194,5/5,
100037826,"City of Happy Valley, Councilor, Position 3","","","","City of Happy Valley",49,,9901,"Write-in",12/9/2018 7:21:00 AM,1,24,0.00335523556549699,5/5,
100037826,"City of Happy Valley, Councilor, Position 3","","","","City of Happy Valley",49,,100063430,"Brett M Sherman",12/9/2018 7:21:00 AM,1,4397,0.614707115895428,5/5,
100037826,"City of Happy Valley, Councilor, Position 3","","","","City of Happy Valley",49,,300035066,"Joshua V Callahan",12/9/2018 7:21:00 AM,1,2732,0.381937648539075,5/5,
300024001,"City of Johnson City, Councilor (Vote For 3)","","","","City of Johnson City",49,,9901,"Write-in",12/9/2018 7:21:00 AM,3,6,0.0165289256198347,1/1,
300024001,"City of Johnson City, Councilor (Vote For 3)","","","","City of Johnson City",49,,300034699,"BJ DiCario",12/9/2018 7:21:00 AM,3,109,0.300275482093664,1/1,
300024001,"City of Johnson City, Councilor (Vote For 3)","","","","City of Johnson City",49,,300035136,"Berta Hall",12/9/2018 7:21:00 AM,3,111,0.305785123966942,1/1,
300024001,"City of Johnson City, Councilor (Vote For 3)","","","","City of Johnson City",49,,300035134,"Vincent Ballard",12/9/2018 7:21:00 AM,3,137,0.377410468319559,1/1,
300024005,"City of Milwaukie, Mayor","","","","City of Milwaukie (JT)",50,,300034703,"Mark Gamba",12/9/2018 7:21:00 AM,1,5835,0.948009748172218,6/6,
300024005,"City of Milwaukie, Mayor","","","","City of Milwaukie (JT)",50,,9901,"Write-in",12/9/2018 7:21:00 AM,1,320,0.0519902518277823,6/6,
300024004,"City of Milwaukie, Councilor, Position 4","","","","City of Milwaukie (JT)",51,,300035300,"Katharine Hyzy",12/9/2018 7:21:00 AM,1,5378,0.972689455597757,6/6,
300024003,"City of Milwaukie, Councilor, Position 2","","","","City of Milwaukie (JT)",51,,9901,"Write-in",12/9/2018 7:21:00 AM,1,45,0.00532985905483833,6/6,
300024003,"City of Milwaukie, Councilor, Position 2","","","","City of Milwaukie (JT)",51,,300034702,"Lisa Batey",12/9/2018 7:21:00 AM,1,5495,0.650835011251925,6/6,
300024003,"City of Milwaukie, Councilor, Position 2","","","","City of Milwaukie (JT)",51,,300035299,"Elvis Clark",12/9/2018 7:21:00 AM,1,2903,0.343835129693237,6/6,
300024004,"City of Milwaukie, Councilor, Position 4","","","","City of Milwaukie (JT)",51,,9901,"Write-in",12/9/2018 7:21:00 AM,1,151,0.0273105444022427,6/6,
100038535,"City of Portland, Commissioner, Position 3","","","","City of Portland",51,,9901,"Write-in",12/9/2018 7:21:00 AM,1,9,0.0289389067524116,87/92,
100038535,"City of Portland, Commissioner, Position 3","","","","City of Portland",51,,100063989,"Loretta Smith",12/9/2018 7:21:00 AM,1,145,0.466237942122187,87/92,
100038535,"City of Portland, Commissioner, Position 3","","","","City of Portland",51,,100063988,"Jo Ann A Hardesty",12/9/2018 7:21:00 AM,1,157,0.504823151125402,87/92,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego (JT)",53,,300035046,"Donald Mattersdorff",12/9/2018 7:21:00 AM,3,3458,0.0698317817403421,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",53,,300034700,"Jackie Manz",12/9/2018 7:21:00 AM,3,7302,0.147458551263152,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego (JT)",53,,300034700,"Jackie Manz",12/9/2018 7:21:00 AM,3,7302,0.147458551263152,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",53,,300035047,"Massene Mboup",12/9/2018 7:21:00 AM,3,7264,0.146691169046225,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego (JT)",53,,300035047,"Massene Mboup",12/9/2018 7:21:00 AM,3,7264,0.146691169046225,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",53,,300035049,"John Wendland",12/9/2018 7:21:00 AM,3,8168,0.164946788101537,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego (JT)",53,,300035049,"John Wendland",12/9/2018 7:21:00 AM,3,8168,0.164946788101537,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego (JT)",53,,9901,"Write-in",12/9/2018 7:21:00 AM,3,216,0.00436196207516307,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",53,,300035043,"Randy Lee Arthur",12/9/2018 7:21:00 AM,3,5734,0.115793937680486,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego (JT)",53,,300035043,"Randy Lee Arthur",12/9/2018 7:21:00 AM,3,5734,0.115793937680486,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",53,,300035045,"Hannah Crummé",12/9/2018 7:21:00 AM,3,1293,0.0261111896443789,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego (JT)",53,,300035045,"Hannah Crummé",12/9/2018 7:21:00 AM,3,1293,0.0261111896443789,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",53,,300035044,"Emma Burke",12/9/2018 7:21:00 AM,3,5928,0.119711625840586,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego (JT)",53,,300035044,"Emma Burke",12/9/2018 7:21:00 AM,3,5928,0.119711625840586,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",53,,300035048,"Daniel Nguyen",12/9/2018 7:21:00 AM,3,10156,0.20509299460813,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego (JT)",53,,300035048,"Daniel Nguyen",12/9/2018 7:21:00 AM,3,10156,0.20509299460813,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",53,,300035046,"Donald Mattersdorff",12/9/2018 7:21:00 AM,3,3458,0.0698317817403421,11/12,
300024002,"City of Lake Oswego, Councilor (Vote For 3)","","","","City of Lake Oswego",53,,9901,"Write-in",12/9/2018 7:21:00 AM,3,216,0.00436196207516307,11/12,
