ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100038519,"County Commissioner, Position 1","","","","Malheur",5,,9901,"Write-in",12/9/2018 7:21:38 AM,1,90,0.0133372851215175,24/24,
100038519,"County Commissioner, Position 1","Republican","","","Malheur",5,,100062184,"Donald W Hodge",12/9/2018 7:21:38 AM,1,6658,0.986662714878483,24/24,
100038321,"State Representative, 60th District","","","","HD 60",6,,9901,"Write-in",12/9/2018 7:21:38 AM,1,124,0.0168524055449851,55/55,
100038321,"State Representative, 60th District","Republican, Democrat, Independent","","","HD 60",6,,100060664,"Lynn P Findley",12/9/2018 7:21:38 AM,1,7234,0.983147594455015,55/55,
100038493,"State Senator, 30th District","","","","SD 30",9,,9901,"Write-in",12/9/2018 7:21:38 AM,1,17,0.00191269126912691,93/93,
100038493,"State Senator, 30th District","Democrat","","","SD 30",9,,100063726,"Solea Kabakov",12/9/2018 7:21:38 AM,1,1654,0.186093609360936,93/93,
100038493,"State Senator, 30th District","Republican","","","SD 30",9,,100063725,"Cliff Bentz",12/9/2018 7:21:38 AM,1,7217,0.811993699369937,93/93,
100038498,"District Attorney, Malheur County","","","","District Attorney, Malheur County",11,,9901,"Write-in",12/9/2018 7:21:38 AM,1,63,0.00952524947081947,24/24,
100038498,"District Attorney, Malheur County","","","","District Attorney, Malheur County",11,,100063764,"David M Goldthorpe",12/9/2018 7:21:38 AM,1,6551,0.990474750529181,24/24,
100038518,"County Clerk","","","","Malheur",12,,9901,"Write-in",12/9/2018 7:21:38 AM,1,29,0.00424970691676436,24/24,
100038518,"County Clerk","","","","Malheur",12,,300017307,"Gayle V Trotter",12/9/2018 7:21:38 AM,1,6795,0.995750293083236,24/24,
100038520,"County Treasurer","","","","Malheur",13,,9901,"Write-in",12/9/2018 7:21:38 AM,1,38,0.00559564128994257,24/24,
100038520,"County Treasurer","","","","Malheur",13,,300017308,"Jennifer J Forsyth",12/9/2018 7:21:38 AM,1,6753,0.994404358710057,24/24,
100038531,"Malheur County Soil & Water Conservation, Director - Zone 1","","","","Malheur Co Soil & Water Conservation",14,,9901,"Write-in",12/9/2018 7:21:38 AM,1,28,0.00423792946874527,24/24,
100038531,"Malheur County Soil & Water Conservation, Director - Zone 1","","","","Malheur Co Soil & Water Conservation",14,,100064040,"Ethan T Bentz",12/9/2018 7:21:38 AM,1,6579,0.995762070531255,24/24,
100038528,"Malheur County Soil & Water Conservation, Director - Zone 2","","","","Malheur Co Soil & Water Conservation",15,,9901,"Write-in",12/9/2018 7:21:38 AM,1,30,0.0048185030517186,24/24,
100038528,"Malheur County Soil & Water Conservation, Director - Zone 2","","","","Malheur Co Soil & Water Conservation",15,,100064041,"Jimmy R Belnap",12/9/2018 7:21:38 AM,1,6196,0.995181496948281,24/24,
100038529,"Malheur County Soil & Water Conservation, Director - Zone 3","","","","Malheur Co Soil & Water Conservation",16,,9901,"Write-in",12/9/2018 7:21:38 AM,1,25,0.0042272573554278,24/24,
100038529,"Malheur County Soil & Water Conservation, Director - Zone 3","","","","Malheur Co Soil & Water Conservation",16,,100064043,"W Hal Grace",12/9/2018 7:21:38 AM,1,2225,0.376225904633074,24/24,
100038529,"Malheur County Soil & Water Conservation, Director - Zone 3","","","","Malheur Co Soil & Water Conservation",16,,100064042,"John M Blake",12/9/2018 7:21:38 AM,1,3664,0.619546838011498,24/24,
100038532,"Malheur County Soil & Water Conservation, Director - Zone 4","","","","Malheur Co Soil & Water Conservation",17,,9901,"Write-in",12/9/2018 7:21:38 AM,1,17,0.00281503560192085,24/24,
100038532,"Malheur County Soil & Water Conservation, Director - Zone 4","","","","Malheur Co Soil & Water Conservation",17,,100064044,"Aden S Johnston",12/9/2018 7:21:38 AM,1,6022,0.997184964398079,24/24,
100038530,"Malheur County Soil & Water Conservation, Director - Zone 5","","","","Malheur Co Soil & Water Conservation",18,,9901,"Write-in",12/9/2018 7:21:38 AM,1,16,0.00254939451880178,24/24,
100038530,"Malheur County Soil & Water Conservation, Director - Zone 5","","","","Malheur Co Soil & Water Conservation",18,,100064045,"Fred Eiguren",12/9/2018 7:21:38 AM,1,6260,0.997450605481198,24/24,
100038642,"City of Adrian, Council Members (Vote for 3)","","","","City of Adrian",19,,9901,"Write-in",12/9/2018 7:21:38 AM,3,5,0.0292397660818713,1/1,
100038642,"City of Adrian, Council Members (Vote for 3)","","","","City of Adrian",19,,300024685,"Robert Radford",12/9/2018 7:21:38 AM,3,39,0.228070175438596,1/1,
100038642,"City of Adrian, Council Members (Vote for 3)","","","","City of Adrian",19,,100064048,"S L Mickey Webb",12/9/2018 7:21:38 AM,3,15,0.087719298245614,1/1,
100038642,"City of Adrian, Council Members (Vote for 3)","","","","City of Adrian",19,,300017310,"M Adele Dockter",12/9/2018 7:21:38 AM,3,49,0.286549707602339,1/1,
100038642,"City of Adrian, Council Members (Vote for 3)","","","","City of Adrian",19,,100064047,"Jeff Virden",12/9/2018 7:21:38 AM,3,23,0.134502923976608,1/1,
100038642,"City of Adrian, Council Members (Vote for 3)","","","","City of Adrian",19,,100064046,"Carlos F Mendoza",12/9/2018 7:21:38 AM,3,40,0.233918128654971,1/1,
100038523,"City of Jordan Valley, Council Member, Pos 2","","","","City of Jordan Valley",20,,9901,"Write-in",12/9/2018 7:21:38 AM,1,2,0.0277777777777778,1/1,
100038523,"City of Jordan Valley, Council Member, Pos 2","","","","City of Jordan Valley",20,,300024687,"Mary Aguila",12/9/2018 7:21:38 AM,1,70,0.972222222222222,1/1,
100038524,"City of Jordan Valley, Council Member, Pos 4","","","","City of Jordan Valley",21,,9901,"Write-in",12/9/2018 7:21:38 AM,1,2,0.027027027027027,1/1,
100038524,"City of Jordan Valley, Council Member, Pos 4","","","","City of Jordan Valley",21,,300024920,"Sheila Quintero",12/9/2018 7:21:38 AM,1,72,0.972972972972973,1/1,
100038525,"City of Jordan Valley, Council Member, Pos 6","","","","City of Jordan Valley",22,,9901,"Write-in",12/9/2018 7:21:38 AM,1,1,0.0140845070422535,1/1,
100038525,"City of Jordan Valley, Council Member, Pos 6","","","","City of Jordan Valley",22,,300024922,"Michael White",12/9/2018 7:21:38 AM,1,70,0.985915492957747,1/1,
100038521,"City of Nyssa, Council Members (Vote for 3)","","","","City of Nyssa",23,,9901,"Write-in",12/9/2018 7:21:38 AM,3,31,0.0157600406710727,1/1,
100038521,"City of Nyssa, Council Members (Vote for 3)","","","","City of Nyssa",23,,200002763,"Pat Oliver",12/9/2018 7:21:38 AM,3,323,0.164209456024403,1/1,
100038521,"City of Nyssa, Council Members (Vote for 3)","","","","City of Nyssa",23,,100063835,"Patricia Esplin",12/9/2018 7:21:38 AM,3,304,0.154550076258261,1/1,
100038521,"City of Nyssa, Council Members (Vote for 3)","","","","City of Nyssa",23,,100063831,"Ross Ballard",12/9/2018 7:21:38 AM,3,260,0.132180986273513,1/1,
100038521,"City of Nyssa, Council Members (Vote for 3)","","","","City of Nyssa",23,,100063834,"William D (Dennis) Savage",12/9/2018 7:21:38 AM,3,305,0.155058464667006,1/1,
100038521,"City of Nyssa, Council Members (Vote for 3)","","","","City of Nyssa",23,,100063832,"Morganne L DeLeon",12/9/2018 7:21:38 AM,3,306,0.15556685307575,1/1,
100038521,"City of Nyssa, Council Members (Vote for 3)","","","","City of Nyssa",23,,100063833,"Betty A Holcomb",12/9/2018 7:21:38 AM,3,438,0.222674123029995,1/1,
100038526,"City of Ontario, Councilors (Vote for 3)","","","","City of Ontario",24,,9901,"Write-in",12/9/2018 7:21:38 AM,3,65,0.00871196890497252,4/4,
100038526,"City of Ontario, Councilors (Vote for 3)","","","","City of Ontario",24,,100063865,"Freddy Rodriguez",12/9/2018 7:21:38 AM,3,1147,0.153732743600054,4/4,
100038526,"City of Ontario, Councilors (Vote for 3)","","","","City of Ontario",24,,300024768,"Thomas A Jost Jr",12/9/2018 7:21:38 AM,3,1080,0.14475271411339,4/4,
100038526,"City of Ontario, Councilors (Vote for 3)","","","","City of Ontario",24,,100063861,"KyLee Aguiar",12/9/2018 7:21:38 AM,3,878,0.117678595362552,4/4,
100038526,"City of Ontario, Councilors (Vote for 3)","","","","City of Ontario",24,,100063866,"Eddy Thiel",12/9/2018 7:21:38 AM,3,809,0.108430505294196,4/4,
100038526,"City of Ontario, Councilors (Vote for 3)","","","","City of Ontario",24,,100063864,"Cydney Cooke",12/9/2018 7:21:38 AM,3,897,0.120225170888621,4/4,
100038526,"City of Ontario, Councilors (Vote for 3)","","","","City of Ontario",24,,100063863,"Dan Capron",12/9/2018 7:21:38 AM,3,1116,0.149577804583836,4/4,
100038526,"City of Ontario, Councilors (Vote for 3)","","","","City of Ontario",24,,100063862,"Michael Braden",12/9/2018 7:21:38 AM,3,1469,0.196890497252379,4/4,
100038527,"City of Ontario, Mayor","","","","City of Ontario",25,,9901,"Write-in",12/9/2018 7:21:38 AM,1,24,0.00742574257425743,4/4,
100038527,"City of Ontario, Mayor","","","","City of Ontario",25,,100063860,"Marty Justus",12/9/2018 7:21:38 AM,1,676,0.209158415841584,4/4,
100038527,"City of Ontario, Mayor","","","","City of Ontario",25,,100063858,"Frank Griffith",12/9/2018 7:21:38 AM,1,295,0.0912747524752475,4/4,
100038527,"City of Ontario, Mayor","","","","City of Ontario",25,,100063857,"Billy Carter",12/9/2018 7:21:38 AM,1,952,0.294554455445545,4/4,
100038527,"City of Ontario, Mayor","","","","City of Ontario",25,,100063859,"Riley J Hill",12/9/2018 7:21:38 AM,1,1285,0.397586633663366,4/4,
100038628,"City of Vale, Mayor","","","","City of Vale",26,,9901,"Write-in",12/9/2018 7:21:38 AM,1,32,0.0711111111111111,1/1,
100038628,"City of Vale, Mayor","","","","City of Vale",26,,300017322,"Mike (Mac) Mclaughlin",12/9/2018 7:21:38 AM,1,418,0.928888888888889,1/1,
100038627,"City of Vale, Council Members (Vote for 3)","","","","City of Vale",27,,9901,"Write-in",12/9/2018 7:21:38 AM,3,11,0.00797679477882524,1/1,
100038627,"City of Vale, Council Members (Vote for 3)","","","","City of Vale",27,,100063978,"Christine Phillips",12/9/2018 7:21:38 AM,3,396,0.287164612037708,1/1,
100038627,"City of Vale, Council Members (Vote for 3)","","","","City of Vale",27,,100063980,"Michael Childs",12/9/2018 7:21:38 AM,3,294,0.213197969543147,1/1,
100038627,"City of Vale, Council Members (Vote for 3)","","","","City of Vale",27,,100063979,"Janeille Hiatt Bennett",12/9/2018 7:21:38 AM,3,347,0.251631617113851,1/1,
100038627,"City of Vale, Council Members (Vote for 3)","","","","City of Vale",27,,100063977,"Monty Bixby",12/9/2018 7:21:38 AM,3,331,0.240029006526468,1/1,
100038332,"Judge of the Supreme Court, Position 5","","","","Statewide Nonpartisan",28,,9901,"Write-in",12/9/2018 7:21:38 AM,1,41,0.00670592083742231,1002/1335,
100038332,"Judge of the Supreme Court, Position 5","","","","Statewide Nonpartisan",28,,100063754,"Adrienne Nelson",12/9/2018 7:21:38 AM,1,6073,0.993294079162578,1002/1335,
100038324,"Judge of the Court of Appeals, Position 2","","","","Statewide Nonpartisan",29,,9901,"Write-in",12/9/2018 7:21:38 AM,1,33,0.00560366785532348,1002/1335,
100038324,"Judge of the Court of Appeals, Position 2","","","","Statewide Nonpartisan",29,,100063677,"Bronson D James",12/9/2018 7:21:38 AM,1,5856,0.994396332144676,1002/1335,
100038325,"Judge of the Court of Appeals, Position 4","","","","Statewide Nonpartisan",30,,9901,"Write-in",12/9/2018 7:21:38 AM,1,31,0.00516408462435449,1002/1335,
100038325,"Judge of the Court of Appeals, Position 4","","","","Statewide Nonpartisan",30,,100063678,"Robyn Ridler Aoyagi",12/9/2018 7:21:38 AM,1,5972,0.994835915375646,1002/1335,
100038327,"Judge of the Court of Appeals, Position 7","","","","Statewide Nonpartisan",31,,9901,"Write-in",12/9/2018 7:21:38 AM,1,27,0.00454698551700909,1002/1335,
100038327,"Judge of the Court of Appeals, Position 7","","","","Statewide Nonpartisan",31,,100063679,"Steven R Powers",12/9/2018 7:21:38 AM,1,5911,0.995453014482991,1002/1335,
100038329,"Judge of the Oregon Tax Court","","","","Statewide Nonpartisan",32,,9901,"Write-in",12/9/2018 7:21:38 AM,1,36,0.00600100016669445,1002/1335,
100038329,"Judge of the Oregon Tax Court","","","","Statewide Nonpartisan",32,,100063755,"Robert Manicke",12/9/2018 7:21:38 AM,1,5963,0.993998999833306,1002/1335,
100038522,"Ontario Recreation District, Directors (Vote for 5)","","","","Ontario Recreation District",32,,9901,"Write-in",12/9/2018 7:21:38 AM,5,261,0.0173099880620772,7/7,
100038522,"Ontario Recreation District, Directors (Vote for 5)","","","","Ontario Recreation District",32,,100063882,"Melissa Wieland",12/9/2018 7:21:38 AM,5,1681,0.111486934606712,7/7,
100038522,"Ontario Recreation District, Directors (Vote for 5)","","","","Ontario Recreation District",32,,100063826,"Mary Jo Evers",12/9/2018 7:21:38 AM,5,2340,0.155192996418623,7/7,
100038522,"Ontario Recreation District, Directors (Vote for 5)","","","","Ontario Recreation District",32,,100063828,"Megan Cook",12/9/2018 7:21:38 AM,5,2307,0.153004377238361,7/7,
100038522,"Ontario Recreation District, Directors (Vote for 5)","","","","Ontario Recreation District",32,,100063829,"Robert J Boyd",12/9/2018 7:21:38 AM,5,2190,0.145244727417429,7/7,
100038522,"Ontario Recreation District, Directors (Vote for 5)","","","","Ontario Recreation District",32,,100063827,"Toni Davila",12/9/2018 7:21:38 AM,5,2161,0.143321395410532,7/7,
100038522,"Ontario Recreation District, Directors (Vote for 5)","","","","Ontario Recreation District",32,,100063830,"Harvey Hatfield Jr",12/9/2018 7:21:38 AM,5,1808,0.119909802361056,7/7,
100038522,"Ontario Recreation District, Directors (Vote for 5)","","","","Ontario Recreation District",32,,100063850,"Matt Mejia",12/9/2018 7:21:38 AM,5,2330,0.15452977848521,7/7,
100001904,"Measure 102 Amends Constitution: Allows local bonds for financing affordable housing with nongovernmental entities. Requires voter approval, annual audits","","","","Statewide Nonpartisan",78,,1,"Yes",12/9/2018 7:21:38 AM,1,3879,0.441950552580608,1002/1335,
100001904,"Measure 102 Amends Constitution: Allows local bonds for financing affordable housing with nongovernmental entities. Requires voter approval, annual audits","","","","Statewide Nonpartisan",78,,2,"No",12/9/2018 7:21:38 AM,1,4898,0.558049447419392,1002/1335,
100001905,"Measure 103 Amends Constitution: Prohibits taxes/fees based on transactions for 'groceries' (defined) enacted or amended after September 2017","","","","Statewide Nonpartisan",79,,1,"Yes",12/9/2018 7:21:38 AM,1,5366,0.608114233907525,1002/1335,
100001905,"Measure 103 Amends Constitution: Prohibits taxes/fees based on transactions for 'groceries' (defined) enacted or amended after September 2017","","","","Statewide Nonpartisan",79,,2,"No",12/9/2018 7:21:38 AM,1,3458,0.391885766092475,1002/1335,
100001906,"Measure 104 Amends Constitution: Expands (beyond taxes) application of requirement that three-fifths legislative majority approve bills raising revenue","","","","Statewide Nonpartisan",80,,1,"Yes",12/9/2018 7:21:38 AM,1,4153,0.480448866265618,1002/1335,
100001906,"Measure 104 Amends Constitution: Expands (beyond taxes) application of requirement that three-fifths legislative majority approve bills raising revenue","","","","Statewide Nonpartisan",80,,2,"No",12/9/2018 7:21:38 AM,1,4491,0.519551133734382,1002/1335,
100001907,"Measure 105 Repeals law limiting use of state/local law enforcement resources to enforce federal immigration laws","","","","Statewide Nonpartisan",81,,1,"Yes",12/9/2018 7:21:38 AM,1,5045,0.571930620111099,1002/1335,
100001907,"Measure 105 Repeals law limiting use of state/local law enforcement resources to enforce federal immigration laws","","","","Statewide Nonpartisan",81,,2,"No",12/9/2018 7:21:38 AM,1,3776,0.428069379888901,1002/1335,
100001908,"Measure 106 Amends Constitution: Prohibits spending 'public funds' (defined) directly/indirectly for 'abortion' (defined); exceptions; reduces abortion access","","","","Statewide Nonpartisan",82,,1,"Yes",12/9/2018 7:21:38 AM,1,5411,0.615445859872611,1002/1335,
100001908,"Measure 106 Amends Constitution: Prohibits spending 'public funds' (defined) directly/indirectly for 'abortion' (defined); exceptions; reduces abortion access","","","","Statewide Nonpartisan",82,,2,"No",12/9/2018 7:21:38 AM,1,3381,0.384554140127389,1002/1335,
100001913,"23-61 City of Ontario  Allows marijuana-related businesses, imposes 3% recreational marijuana sales tax.","","","","City of Ontario",83,,1,"Yes",12/9/2018 7:21:38 AM,1,1923,0.568430387230269,4/4,
100001913,"23-61 City of Ontario  Allows marijuana-related businesses, imposes 3% recreational marijuana sales tax.","","","","City of Ontario",83,,2,"No",12/9/2018 7:21:38 AM,1,1460,0.431569612769731,4/4,
100001912,"23-60 Ontario Recreation District  Formation of Ontario Recreation District with Permanent Tax Rate","","","","Ontario Recreation District",84,,1,"Yes",12/9/2018 7:21:38 AM,1,2625,0.556379821958457,7/7,
100001912,"23-60 Ontario Recreation District  Formation of Ontario Recreation District with Permanent Tax Rate","","","","Ontario Recreation District",84,,2,"No",12/9/2018 7:21:38 AM,1,2093,0.443620178041543,7/7,
